id,cell_type,chdir_norm,ctrl_ids,curator,geo_id,hs_gene_symbol,mm_gene_symbol,organism,pert_ids,pert_type,platform,version
gene:1670,Liver,"{u'vals': [-0.152162512398, 0.15212417979, -0.137341945354, 0.12126647003, -0.105326763588, -0.101771278241, -0.100711855286, -0.100489922028, 0.0983704248989, -0.0970852383632, 0.0932704105677, -0.0917122682718, 0.0904282181752, 0.0903711870031, -0.0893964468978, 0.0891388357027, -0.0853160797604, 0.0852450843979, -0.0840254498831, -0.0826461131511, 0.0806424384179, 0.0789849369292, -0.0728978139598, -0.0716936087299, -0.0702926453336, 0.0686678487375, -0.0678936359582, 0.0638540429082, -0.0637626661169, 0.0619948612837, -0.0613539403593, -0.0613138618057, 0.0610850933859, 0.0609969172506, 0.0609747681564, 0.0577567746832, 0.0573010133521, -0.0568814116032, 0.056520761529, 0.0558041099146, -0.0557359319281, -0.0552948163089, 0.0549160958554, 0.0547398750435, 0.0529676569709, 0.0528488923982, 0.0528142704386, -0.0527837580812, 0.0522930529855, 0.0522295397046, 0.0518059922757, -0.0514825223095, 0.0506048563809, -0.0492012417257, 0.0486156005183, -0.0484939210881, -0.0484785675652, 0.0479186732086, 0.0476073087778, 0.0466679356447, 0.046275661406, 0.0460366179184, -0.0456374719339, 0.0453378386498, -0.0452026151344, -0.0446846890812, -0.0440226302233, 0.0437746980966, -0.0437149152315, 0.043302779596, -0.0432563433259, -0.0428500580212, -0.0426201659426, 0.0424630648692, -0.0422727644581, 0.0422519297989, -0.0415135833092, 0.0409684374195, 0.0408461798585, -0.0407319449659, -0.0406248065372, 0.0397156793165, -0.0393414973932, -0.0389156515557, -0.0389128233677, 0.0387654652135, -0.0387116301134, -0.0382296585706, 0.0379775618248, -0.0377609769491, 0.03767894232, -0.0373299620808, -0.0372555599452, -0.0371132913392, 0.0369732016143, -0.0367458705732, 0.0366501408502, -0.0361789610186, 0.036173216247, 0.0360385244546, ...], u'genes': [u'Saa1', u'Cyp2b10', u'Saa2', u'Idi1', u'Cyp4a31', u'Vnn1', u'Lcn2', u'Acot1', u'Msmo1', u'Gdpd3', u'Gm3776///Gsta2///Gsta1', u'Acot2///Acot1', u'Car3', u'Aqp8', u'Cyp17a1', u'Gstm3', u'Ehhadh', u'Gsta2', u'Fgl1', u'E430024C06Rik///A130040M12Rik///3930401B19Rik', u'Cyp2c55', u'Ethe1', u'Rad51b', u'Apoa4', u'Retsat', u'Gas2', u'Fabp2', u'Cyb5b', u'Rab30', u'Hmgcs1', u'Dbp', u'Egr1', u'Tcea3', u'Gsta3', u'Scd1', u'BC089597', u'Fdps', u'Cyp4a14', u'Gamt', u'Rgs16', u'Cyp7b1', u'Nat6///Hyal1', u'Ces2d-ps///Ces2c', u'Akr1c14', u'Gck', u'Dhcr7', u'Gstm2', u'Cyp2c39', u'Sqle', u'Fasn', u'Hsd3b6///Hsd3b3///Hsd3b2', u'Gadd45g', u'Serpina6', u'Por', u'Cyp2c37', u'Mt2', u'Orm2', u'Gstm6', u'Slc22a30', u'Asic5', u'Ces2a', u'Acss2', u'Elovl5', u'Raet1e///Raet1d///Raet1c///Raet1b///Raet1a', u'Cyp4a31///Cyp4a10', u'Abhd1', u'Phlda1', u'Abcb11', u'As3mt', u'Akr1d1', u'Osgin1', u'Hsd17b10', u'Atf5', u'Sord', u'Rbm3', u'Nsdhl', u'1810055G02Rik', u'Ces2e', u'Cml1', u'Tor1a', u'Apcs', u'Cyp1a2', u'Lrg1', u'Impact', u'Gpd2', u'Serpina3m', u'Elovl2', u'Acot3', u'Rab6a', u'Slc25a33', u'Keg1', u'Hsp90aa1', u'Hsd17b11', u'Eci1', u'Hsd3b3', u'Dmbt1', u'Nit2', u'Gas5', u'Cela1', u'Cyp4f14', ...]}",GSM44308|GSM44707|GSM44708,cadimo,GSE2362,POR,Por,mouse,GSM44709|GSM44710|GSM44711,Global supression,GPL339,1.0
gene:1671,ES cells,,GSM850877|GSM850878,FabioAmaral,GSE34551,NPTX1,Nptx1,human,GSM850891|GSM850892,KD,GPL6244,1.0
gene:1676,regulatory T cells,,GSM745923|GSM745927|GSM745931,HollyWoodland,GSE30129,AIRE,Aire,mouse,GSM745922|GSM745926|GSM745930,KO,GPL6246,1.0
gene:1677,F9,,GSM775293|GSM775297|GSM775301,HollyWoodland,GSE31280,RARA,Rara,mouse,GSM775291|GSM775295|GSM775299,KO,GPL1261,1.0
gene:1674,ES cells (Neural differentiation) day 5,,GSM850885|GSM850886|GSM850887,FabioAmaral,GSE34551,NPTX1,Nptx1,human,GSM850900|GSM850901|GSM850902,KD,GPL6244,1.0
gene:1156,Embryonic Stem cells,,GSM34819|GSM34820,HollyWoodland,GSE1948,SRF,Srf,mouse,GSM34821|GSM34822,KD,GPL32,1.0
gene:1678,temporal lobe,,GSM382177|GSM382178|GSM382179|GSM382180|GSM382181|GSM382182|GSM382183|GSM382184|GSM382185,HollyWoodland,GSE15293,WFS1,Wfs1,mouse,GSM382168|GSM382169|GSM382170|GSM382171|GSM382172|GSM382173|GSM382174|GSM382175|GSM382176,KO,GPL1261,1.0
gene:1679,temporal lobe (129S6 mouse strain),,GSM382196|GSM382197|GSM382198|GSM382199|GSM382200|GSM382201|GSM382202|GSM382203|GSM382204,HollyWoodland,GSE15293,WFS1,Wfs1,mouse,GSM382186|GSM382187|GSM382188|GSM382189|GSM382190|GSM382191|GSM382192|GSM382193|GSM382194|GSM382195,KO,GPL1261,1.0
gene:296,retina,,GSM32153|GSM32154,zero323,GSE1835,MYOC,Myoc,mouse,GSM32155|GSM32156,OE,GPL1261,1.0
gene:48,lung (E18.5),,GSM1334375|GSM1334376,carlfulp,GSE55340,HMGA2,,mouse,GSM1334377|GSM1334378,KO,GPL6246,1.0
gene:1274,Ls174T,,GSM461942|GSM461947|GSM461949,,GSE18560,CTNNB1,,human,GSM461946|GSM461948|GSM461950,KD,GPL570,1.0
gene:1275,Ls174T,,GSM461944|GSM461951|GSM461953,mtahay,GSE18560,TCF4,Tcf4,human,GSM461943|GSM461945|GSM461952,DN,GPL570,1.0
gene:1272,CA1 and CA2 embryonic stem cell (ESC),,GSM272919|GSM272921,mtahay,GSE10809,SOX17,Sox17,human,GSM272918|GSM272920,OE,GPL570,1.0
gene:1273,JoMa1,,GSM671403|GSM671404|GSM671405|GSM671406,mtahay,GSE27159,MYC,Myc,mouse,GSM671407|GSM671408|GSM671409|GSM671410,"JoMa1 cells are pluripotent precursor cells, derived from the ne",GPL1261,1.0
gene:1270,heart,,GSM300426|GSM300427|GSM300428|GSM300429|GSM300430|GSM300431,OliFucMuc,GSE11887,ADRB1,Adrb1,mouse,GSM300438|GSM300439|GSM300440|GSM300441|GSM300442|GSM300443,"mutation, beta1-Gly389",GPL1261,1.0
gene:1271,embryonic stem cells,,GSM272915|GSM272917,mtahay,GSE10809,SOX7,Sox7,human,GSM272914|GSM272916,OE,GPL570,1.0
gene:196,Cerebrellum,,GSM1151355|GSM1151356|GSM1151357|GSM1151358,lhs,GSE47516,CSTB,Cstb,mouse,GSM1151351|GSM1151352|GSM1151353|GSM1151354,KO,GPL1261,1.0
gene:195,Embryonic liver,,GSM69792|GSM69793|GSM69794,cadimo,GSE3126,HNF4A,Hnf4a,mouse,GSM69795|GSM69796|GSM69797,KO,GPL1261,1.0
gene:194,Estrogen receptor (ER) alpha positive MCF-7 breast cancer cells,,GSM81189|GSM81190|GSM81191,cadimo,GSE3542,EGFR,Egfr,human,GSM81201|GSM81202|GSM81203,OE,GPL96,1.0
gene:193,Estrogen receptor (ER) alpha positive MCF-7 breast cancer cells,,GSM81189|GSM81190|GSM81191,cadimo,GSE3542,RAF1,Raf1,human,GSM81204|GSM81205|GSM81206,OE,GPL96,1.0
gene:192,Estrogen receptor (ER) alpha positive MCF-7 breast cancer cells,,GSM81189|GSM81190|GSM81191,cadimo,GSE3542,MAP3K1,Map3k1,human,GSM81198|GSM81199|GSM81200,OE,GPL96,1.0
gene:191,Estrogen receptor (ER) alpha positive MCF-7 breast cancer cells,,GSM81189|GSM81190|GSM81191,cadimo,GSE3542,ERBB2,Erbb2,human,GSM81195|GSM81196|GSM81197,OE,GPL96,1.0
gene:190,Skeletal muscle,,GSM92993|GSM92994|GSM93002|GSM93003|GSM93004|GSM93005,cadimo,GSE4063,PRKAG3,Prkag3,mouse,GSM92956|GSM92983|GSM92986|GSM92989|GSM92991|GSM92992,KO,GPL339,1.0
gene:199,Liver,,GSM1327827|GSM1327828|GSM1327829,lhs,GSE55002,NCOA2,Ncoa2,mouse,GSM1327830|GSM1327831|GSM1327832,KO,GPL1261,1.0
gene:198,young skeletal muscles,,GSM848131|GSM848132|GSM848133|GSM848134|GSM848135,lhs,GSE34388,DES,Des,mouse,GSM848141|GSM848142|GSM848143|GSM848144|GSM848145,KO,GPL8321,1.0
gene:1016,H1299 cells,,GSM214245|GSM214246|GSM214248,,GSE8646,TP63,Trp63,human,GSM214202|GSM214243|GSM214244,Mutation - TAp63alpha-Q540L missense mutation in the SAM domain,GPL570,1.0
gene:1017,Cerebellum,,GSM351057|GSM351060|GSM351062,shvetank,GSE13984,L1CAM,L1cam,mouse,GSM351058|GSM351061|GSM351063,KO,GPL81,1.0
gene:1013,Heart,,GSM316834|GSM316835|GSM316836,shvetank,GSE12628,RBM15,Rbm15,mouse,GSM316831|GSM316832|GSM316833,KO,GPL8321,1.0
gene:1018,RT112 - Bladder cancer cell line - (shRNA 2-4),,GSM1007043|GSM1007044|GSM1007045,cadimo,GSE41035,FGFR3,Fgfr3,human,GSM1007034|GSM1007047|GSM1007048,KD,GPL570,1.0
gene:1019,RT112 - Bladder cancer cell line (shRNA 4-1),,GSM1007043|GSM1007044|GSM1007045,cadimo,GSE41035,FGFR3,Fgfr3,human,GSM1007037|GSM1007050|GSM1007051,KD,GPL570,1.0
gene:665,Fetal heart - Homozygous null mutant,,GSM202772|GSM202773|GSM202774,cadimo,GSE8199,ESRRG,Esrrg,mouse,GSM202778|GSM202779|GSM202780,Deficiency,GPL1261,1.0
gene:664,Fetal heart - Heterozygous null mutant,,GSM202772|GSM202773|GSM202774,cadimo,GSE8199,ESRRG,Esrrg,mouse,GSM202775|GSM202776|GSM202777,Deficiency,GPL1261,1.0
gene:667,Postnatal brains (at P16),,GSM103428|GSM103429|GSM103430,cadimo,GSE4623,NFIA,Nfia,mouse,GSM103425|GSM103426|GSM103427,Deficiency,GPL81,1.0
gene:666,Embryonic brains (at E18),,GSM103422|GSM103423|GSM103424,cadimo,GSE4623,NFIA,Nfia,mouse,GSM103419|GSM103420|GSM103421,Deficiency,GPL81,1.0
gene:661,MDA-MB-231 breast cancer cells,,GSM200678|GSM200681|GSM200683,cadimo,GSE8087,ARHGDIB,Arhgdib,human,GSM200680|GSM200682|GSM200684,KD,GPL96,1.0
gene:660,T-cell line,,GSM181864|GSM181865|GSM181866,cadimo,GSE7508,PSIP1,Psip1,human,GSM181975|GSM181977|GSM181979,Deficiency,GPL570,1.0
gene:663,Skin,,GSM186666|GSM186667|GSM186668,cadimo,GSE7694,CNR1,Cnr1,mouse,GSM186743|GSM187134|GSM187135,KO,GPL1261,1.0
gene:662,Hair follicles,,GSM158362|GSM158363,cadimo,GSE6867,NOTCH1,Notch1,mouse,GSM158359|GSM158361,Deficiency,GPL1261,1.0
gene:668,OSTEOBLASTS,,GSM1220793|GSM1220799,,GSE50532,RB1,Rb1,human,GSM1220806|GSM1220812,KD,GPL6244,1.0
gene:688,MCF-10A,,GSM1311313|GSM1311314|GSM1311315,Copernicia,GSE54268,ATM,Atm,human,GSM1311316|GSM1311317|GSM1311318,KD,GPL10558,1.0
gene:683,OSTEOBLASTS,,GSM1220792|GSM1220798,Copernicia,GSE50532,RB1,Rb1,human,GSM1220808|GSM1220814,KD,GPL6244,1.0
gene:681,OSTEOBLASTS,,GSM1220793|GSM1220799,Copernicia,GSE50532,RB1,Rb1,human,GSM1220807|GSM1220813,KD,GPL6244,1.0
gene:680,Embryonic fibroblasts,,GSM155304|GSM156795,cadimo,GSE6789,IRAK4,Irak4,mouse,GSM156800|GSM156801,Deficiency,GPL1261,1.0
gene:687,OSTEOBLASTS,,GSM1220794|GSM1220800,Copernicia,GSE50532,RB1,Rb1,human,GSM1220808|GSM1220814,KD,GPL6244,1.0
gene:686,OSTEOBLASTS,,GSM1220794|GSM1220800,Copernicia,GSE50532,RB1,Rb1,human,GSM1220809|GSM1220815,KD,GPL6244,1.0
gene:685,Embryonic heart,,GSM156165|GSM156167,cadimo,GSE6770,HDAC2,Hdac2,mouse,GSM156166|GSM156168,Deficiency,GPL1261,1.0
gene:684,OSTEOBLASTS,,GSM1220792|GSM1220798,Copernicia,GSE50532,RB1,Rb1,human,GSM1220809|GSM1220815,KD,GPL6244,1.0
gene:1708,ES cells (Neural differentiation) day 16,,GSM1147005|GSM1147006|GSM1147007,FabioAmaral,GSE47214,PRMT8,Prmt8,mouse,GSM1147011|GSM1147012|GSM1147013,KD,GPL6246,1.0
gene:1709,ES cells,,GSM1097823|GSM1097824,FabioAmaral,GSE45139,ZNF322,Zfp322a,mouse,GSM1097825|GSM1097826,KD,GPL1261,1.0
gene:1701,liver,,GSM821097|GSM821098|GSM821099,gszeto,GSE33161,IKBKG,Ikbkg,mouse,GSM821100|GSM821101|GSM821102,KO,GPL6246,1.0
gene:1706,"bone marrow derived mast cells, cells were sensitized in the medium without IL-3 and SCF supplemeted with IgE (IGEL b4 1 mAB; 1 &Acirc;&micro;g/ml) for 4 hours and then cells were activated with antigen (100 ng/ml TNP-BSA) for 2 hours",,GSM999864|GSM999865|GSM999866,gszeto,GSE40731,LAT2,Lat2,mouse,GSM999861|GSM999862|GSM999863,KD,GPL11180,1.0
gene:1707,ES cells (Neural differentiation) day 16,,GSM1147005|GSM1147006|GSM1147007,FabioAmaral,GSE47214,PRMT1,Prmt1,mouse,GSM1147008|GSM1147009|GSM1147010,KD,GPL6246,1.0
gene:1704,bone marrow derived mast cells (BMMCs),,GSM999853|GSM999854|GSM999855,gszeto,GSE40731,LAT2,Lat2,mouse,GSM999850|GSM999851|GSM999852,KD,GPL11180,1.0
gene:1705,"bone marrow derived mast cells, ells were sensitized in the medium without IL-3 and SCF supplemeted with IgE (IGEL b4 1 mAB; 1 &Acirc;&micro;g/ml) for 4 hours and then cells were activated with antigen (100 ng/ml TNP-BSA) for 2 hours",,GSM999856|GSM999857|GSM999858,gszeto,GSE40731,LAT2,Lat2,mouse,GSM999859|GSM999860,KO,GPL11180,1.0
gene:1498,skin (embryonic day 16.5 mouse),,GSM257174|GSM257175|GSM257176,HollyWoodland,GSE10175,TFAP2C,Tfap2c,mouse,GSM257171|GSM257172|GSM257173,KD,GPL1261,1.0
gene:1499,hESC H1,,GSM1037232|GSM1037233,FabioAmaral,GSE42289,B2M,B2m,human,GSM1037234|GSM1037235,KO,GPL10558,1.0
gene:1492,Analysis of c-Kit+Sca-1+Lin- hematopoietic stem cells (HSCs),,GSM986468|GSM986469|GSM986470,VICENTE,GSE40155,RUNX1,Runx1,mouse,GSM986471|GSM986472|GSM986473,KO,GPL8321,1.0
gene:1493,Analysis of triceps muscles,,GSM725364|GSM725365|GSM725366|GSM725367,VICENTE,GSE29343,NF1,Nf1,mouse,GSM725368|GSM725369|GSM725370|GSM725371,KO,GPL6246,1.0
gene:1490,PGC,,GSM1120065|GSM1120066,FabioAmaral,GSE45941,TFAP2C,Tfap2c,mouse,GSM1120067|GSM1120068,KO,GPL1261,1.0
gene:1491,MLL-AF9 AML cell line 10980,,GSM906327|GSM906329|GSM906331|GSM906333|GSM906335,FabioAmaral,GSE36921,ZFX,Zfx,mouse,GSM906328|GSM906330|GSM906332|GSM906334|GSM906336,KO,GPL6246,1.0
gene:1496,Sciatic nerves,,GSM1112072|GSM1112073,FabioAmaral,GSE45701,GNMT,Gnmt,mouse,GSM1112070|GSM1112071,KO,GPL6887,1.0
gene:1497,whole embryo,"{u'vals': [-0.0439191990483, -0.0428199541935, -0.0410852407868, -0.0392285500481, 0.0391641104578, 0.0381357666616, 0.0380955628599, -0.0366854218735, -0.0366429672105, 0.0365013809757, 0.0356576919535, -0.0354671444026, 0.0353769988836, 0.033686321555, -0.0336610477712, 0.0336548861011, 0.0333761930487, 0.0333095216679, -0.03327965337, -0.0332719145307, -0.0332602458088, 0.0332437898296, -0.0331534617661, 0.0330787252291, -0.0330375147904, 0.0329678828956, 0.0326680853193, 0.0326583087479, 0.0324755353463, 0.0324726100402, 0.0324092265981, -0.0323643875395, -0.0322156259862, -0.0321915783391, 0.0321004962363, -0.0318538659956, 0.0318112060696, -0.031739780106, -0.0317225928224, 0.0314886476774, 0.0314525098645, -0.0314373988115, 0.0314171165359, -0.0313521471263, 0.0312340489344, -0.031217555179, -0.0311933531394, -0.0311192205737, -0.0309236470097, -0.0308898720333, -0.0307935195641, 0.0307820471665, -0.0306904073146, 0.0305716842976, -0.0305082796096, -0.0305071506097, 0.03049178826, 0.0304742073035, -0.0304364564653, 0.0303281917184, 0.0301341569895, 0.0301079046499, -0.0300697726566, -0.0300343410592, -0.0299181407983, -0.0298402007053, -0.029834324572, 0.0298196154387, -0.0297963004355, -0.0295835909412, -0.0295703946548, -0.0295379202864, 0.0294835067827, 0.0294613341133, -0.0293626446887, 0.0291393591188, 0.0291119444383, 0.0290731538403, 0.0290655707898, 0.0290212511186, 0.0290120136149, 0.029001238942, 0.0289883249474, 0.0289795995683, -0.0289535565827, 0.0289504465091, -0.0289318336178, -0.0288990249677, -0.0288302230571, -0.0287456556065, 0.0286961477732, 0.028691446922, -0.0285011239759, 0.0282560410782, 0.028224128958, -0.02816969191, 0.0281695598997, 0.0281284393284, 0.0281229422472, 0.0281135137506, ...], u'genes': [u'Slc22a27', u'Efcab6', u'C87312', u'Gm5219', u'Gbp6', u'D4Ertd103e', u'Gm20555', u'Vmn1r30///Vmn1r25', u'Hrnr', u'Zfp750', u'Clec4a3', u'4930564C03Rik', u'A430028G04Rik', u'BC052688', u'AU022238', u'Fam26e', u'Gm20213', u'Ephx4', u'4930517E11Rik', u'Gm2136', u'Tnfrsf18', u'Ddx3y', u'1700006F04Rik', u'5830424K16Rik', u'1700074P13Rik', u'D13Ertd297e', u'Slc25a31', u'Daf2///Cd55', u'Pate4', u'Gm13752', u'AU022749', u'C76669', u'1700123L14Rik', u'Pirb', u'D2Ertd501e', u'Oas1h', u'4930564B18Rik', u'Dsg1b', u'Col17a1', u'Clec2g', u'4933425L06Rik', u'Musk', u'Sox30', u'4930511A02Rik', u'C230029M16', u'Serpina7', u'C130079G13Rik', u'Iltifb///Il22', u'Xist', u'Serpinb9g', u'Odam', u'1700081H04Rik', u'C86371', u'Meiob', u'P2ry6', u'1700061E18Rik', u'Eda2r', u'A230056P14Rik', u'Mndal///Mnda///Ifi205///Ifi204', u'D12Ertd208e', u'Ifng', u'A130078K24Rik', u'1700123O21Rik', u'Ccr3', u'Timm8a2', u'4930480E11Rik', u'BC038268', u'Ttc6', u'Gm6377', u'Trim43a', u'C9', u'Ckmt2', u'Emp3', u'Cts6', u'Hist1h1e', u'D6Ertd527e', u'Cnga4', u'4930474N09Rik', u'Fam19a1', u'2900056L01Rik', u'Gm10062', u'AW125646', u'Cct8l1', u'D11Ertd729e', u'2900046D03Rik', u'4930509E16Rik', u'C80719', u'Lingo3', u'Prtn3', u'Krtap4-6', u'Cdkn1a', u'AU022882', u'AI450241', u'Tmc2', u'A530079E22Rik', u'C130090I23Rik', u'Ccng1', u'Gm15140///Gm5646///Samt1', u'6430500D05Rik', u'3830403N18Rik///Xlr', ...]}",GSM257052|GSM257054|GSM257056,HollyWoodland,GSE10167,TCOF1,Tcof1,mouse,GSM257053|GSM257055|GSM257057,KD,GPL1261,1.0
gene:1494,Clear-cell renal cell carcinoma tumor (VHL inactivated),,GSM904989|GSM905002|GSM905009|GSM905014|GSM905020|GSM905023|GSM905029|GSM905034,HollyWoodland,GSE36895,PBRM1,Pbrm1,human,GSM904991|GSM904994|GSM904996|GSM905007|GSM905012|GSM905022|GSM905026|GSM905027|GSM905031|GSM905036|GSM905041|GSM905044,KO,GPL570,1.0
gene:1495,Clear-cell renal cell carcinoma tumor (VHL inactivated),,GSM904989|GSM905002|GSM905009|GSM905014|GSM905020|GSM905023|GSM905029|GSM905034,HollyWoodland,GSE36895,BAP1,Bap1,human,GSM905004|GSM905024|GSM905038|GSM905043,KO,GPL570,1.0
gene:207,MOLM-14 myeloid leukemia cell line,,GSM863414|GSM863415|GSM863416,cadimo,GSE35200,GSK3A,Gsk3a,human,GSM863421|GSM863422|GSM863423|GSM863424,KD,GPL3921,1.0
gene:206,HL-60 acute myeloid leukemia cell line,,GSM863392|GSM863393|GSM863394,cadimo,GSE35200,GSK3B,Gsk3b,human,GSM863395|GSM863396|GSM863397|GSM863398,KD,GPL3921,1.0
gene:205,HL-60 acute myeloid leukemia cell line,,GSM863392|GSM863393|GSM863394,cadimo,GSE35200,GSK3A,Gsk3a,human,GSM863399|GSM863400|GSM863401|GSM863402,KD,GPL3921,1.0
gene:204,HaCaT keratinocytes,,GSM932863|GSM932864|GSM932865,cadimo,GSE38039,ZNF750,Zfp750,human,GSM932866|GSM932867|GSM932868,KD,GPL6244,1.0
gene:203,Hepatoma HepG2 cells,,GSM106836|GSM106837|GSM106838|GSM106839|GSM106844|GSM106845|GSM106846|GSM106847,cadimo,GSE4731,GPLD1,Gpld1,human,GSM106840|GSM106841|GSM106842|GSM106843|GSM106848|GSM106849|GSM106850|GSM106851,OE,GPL96,1.0
gene:202,Preleukemic hematopoietic stem cells,,GSM132382|GSM132383|GSM132384,cadimo,GSE5654,SPI1,Spi1,mouse,GSM132385|GSM132386|GSM132387,KD,GPL1261,1.0
gene:201,Skin,,GSM44788|GSM44789|GSM44790,cadimo,GSE2374,HOXC13,Hoxc13,mouse,GSM44791|GSM44792|GSM44793,OE,GPL81,1.0
gene:200,Small intestine,,GSM69780|GSM69781,cadimo,GSE3124,HNF4A,Hnf4a,mouse,GSM69778|GSM69779,KO,GPL339,1.0
gene:209,THP-1 acute myeloid leukemia cell line,,GSM863403|GSM863404|GSM863405,cadimo,GSE35200,GSK3A,Gsk3a,human,GSM863410|GSM863411|GSM863412|GSM863413,KD,GPL3921,1.0
gene:208,MOLM-14 myeloid leukemia cell line,,GSM863414|GSM863415|GSM863416,cadimo,GSE35200,GSK3B,Gsk3b,human,GSM863417|GSM863418|GSM863419|GSM863420,KD,GPL3921,1.0
gene:531,U937,,GSM1103973|GSM1103977|GSM1103981,dsurujon,GSE45417,ZXDC,Zxdc,human,GSM1103974|GSM1103978|GSM1103982,KD,GPL570,1.0
gene:533,Embryonic fibroblasts,,GSM621319|GSM621320|GSM621321,cadimo,GSE25257,ZMPSTE24,Zmpste24,mouse,GSM621322|GSM621323|GSM621324,Deficiency,GPL1261,1.0
gene:534,adipose,,GSM795615|GSM795617|GSM795625,dsurujon,GSE32095,FFAR4,Ffar4,mouse,GSM795619|GSM795621|GSM795623,KO,GPL1261,1.0
gene:537,liver,,GSM958302|GSM958306|GSM958307,dsurujon,GSE39220,PML,Pml,mouse,GSM958308|GSM958309|GSM958310,KO,GPL11180,1.0
gene:539,liver,,GSM921437|GSM921438|GSM921439|GSM921440|GSM921441,dsurujon,GSE37546,ACADM,Acadm,mouse,GSM921447|GSM921448|GSM921449|GSM921450|GSM921451,KO,GPL1261,1.0
gene:538,Immortalized embryonic fibroblasts,,GSM509574|GSM509575,cadimo,GSE20335,HIF1AN,Hif1an,mouse,GSM509576|GSM509577,Deficiency,GPL1261,1.0
gene:2603,isolated E17.5 mouse skin,,GSM1329087|GSM1329088,lkwhite,GSE55074,OVOL2,Ovol2,mouse,GSM1329089|GSM1329090,OE,GPL6246,1.0
gene:2606,MCF7 cells,,GSM1006372|GSM1006373,lkwhite,GSE40985,SPDEF,Spdef,human,GSM1006374|GSM1006375,KD,GPL570,1.0
gene:2607,Schwann cells,,GSM1087715|GSM1087716,lkwhite,GSE44605,TFAM,Tfam,mouse,GSM1087717|GSM1087718,KO,GPL6887,1.0
gene:2604,pancreatic ductal adenocarcinoma cell line CAPAN2,,GSM1576808|GSM1576809,lkwhite,GSE64681,LLGL1,Llgl1,human,GSM1576810|GSM1576811,KD,GPL570,1.0
gene:2605,MCF7 cells,,GSM1395172|GSM1395173,lkwhite,GSE57856,TOX3,Tox3,human,GSM1395174|GSM1395175,OE,GPL6244,1.0
gene:2608,Primary neonatal keratinocytes,,GSM884165|GSM884166,lkwhite,GSE36222,ACTL6A,Actl6a,human,GSM884167|GSM884168,KO,GPL570,1.0
gene:2609,BASC cells,,GSM751954|GSM751955,lkwhite,GSE30323,MYC,Myc,mouse,GSM751956|GSM751957,KD,GPL1261,1.0
gene:2491,"cerebrum, 10d",,GSM205992|GSM205993,nbongio,GSE8307,PSAP,Psap,mouse,GSM205944|GSM205945,KO,GPL1261,1.0
gene:2909,liver (8 months),,GSM1538267|GSM1538268|GSM1538269|GSM1538270|GSM1538271,HollyWoodland,GSE63027,GNMT,Gnmt,mouse,GSM1538272|GSM1538273|GSM1538274|GSM1538275,KO,GPL1261,1.0
gene:338,Aged gastrocnemius muscle - 24 months,,GSM1269625|GSM1269626|GSM1269627,cadimo,GSE52550,PPARGC1A,Ppargc1a,mouse,GSM1269628|GSM1269629|GSM1269630,Deficiency,GPL1261,1.0
gene:449,liver,,GSM921437|GSM921438|GSM921439|GSM921440,zero323,GSE37546,ACADM,Acadm,mouse,GSM921447|GSM921448|GSM921449|GSM921450|GSM921451,KO,GPL1261,1.0
gene:448,muscle,,GSM413177|GSM413178|GSM413179,zero323,GSE16438,CMAHP,,mouse,GSM413180|GSM413181|GSM413182,KO,GPL1261,1.0
gene:2288,Cerebellum - A61 Mice (8 months),,GSM73198|GSM73199|GSM73227|GSM73228,cadimo,GSE3248,HTT,Htt,mouse,GSM73210|GSM73226|GSM73229|GSM73230,Mutation (HTT exon1 142Q),GPL81,1.0
gene:2289,Embryoid bodies - 3 Days,,GSM85023|GSM85024,cadimo,GSE3653,NEUROG3,Neurog3,mouse,GSM85011|GSM85012|GSM85014|GSM85016,Conditional expression (induced with doxycycline),GPL1261,1.0
gene:333,brown preadipocytes,,GSM48670|GSM48673|GSM48674|GSM48675|GSM48676|GSM48677|GSM48678|GSM48679|GSM48680|GSM48862|GSM48893|GSM48894,antons,GSE2556,IRS4,,mouse,GSM48907|GSM48908|GSM48909|GSM48910,KO,GPL81,1.0
gene:444,liver,,GSM758185|GSM758186|GSM758187,zero323,GSE30552,SIRT3,Sirt3,mouse,GSM758188|GSM758189|GSM758190,KO,GPL6246,1.0
gene:447,muscle,,GSM413171|GSM413172|GSM413173,zero323,GSE16438,CMAHP,,mouse,GSM413174|GSM413175|GSM413176,KO,GPL1261,1.0
gene:446,heart,,GSM1288174|GSM1288175|GSM1288176|GSM1288177,zero323,GSE53231,KLF15,Klf15,mouse,GSM1288178|GSM1288179|GSM1288180,KO,GPL8321,1.0
gene:441,liver,,GSM795609|GSM795611|GSM795613,zero323,GSE32095,FFAR4,Ffar4,mouse,GSM795603|GSM795605|GSM795607,KO,GPL1261,1.0
gene:440,liver,,GSM795614|GSM795616|GSM795618,zero323,GSE32095,FFAR4,Ffar4,mouse,GSM795620|GSM795622|GSM795624,KO,GPL1261,1.0
gene:443,liver,,GSM758179|GSM758180|GSM758181,zero323,GSE30552,SIRT3,Sirt3,mouse,GSM758182|GSM758183|GSM758184,KO,GPL6246,1.0
gene:2281,Brown fat cell,,GSM113409|GSM113411,cadimo,GSE5042,PPARGC1A,Ppargc1a,mouse,GSM113461|GSM113462,KO,GPL1261,1.0
