id,cell_type,ctrl_ids,curator,disease_name,do_id,geo_id,organism,pert_ids,platform,umls_cui,version
dz:586,sigmoid colon,GSM282855|GSM282856|GSM282857|GSM282858|GSM282859|GSM282860|GSM282861|GSM282862|GSM282863|GSM282864|GSM282865|GSM282866|GSM282867|GSM282868|GSM282869|GSM282870|GSM282871|GSM282872|GSM282904|GSM282910|GSM282913|GSM282915|GSM282921|GSM282927,MicrotaskManic,ulcerative colitis,DOID:8577,GSE11223,human,GSM282929|GSM282933|GSM282936|GSM282937|GSM282942|GSM282945|GSM282954|GSM282961|GSM282964|GSM282965|GSM282967|GSM282969|GSM282970|GSM282972|GSM282973|GSM282975|GSM282996|GSM282999|GSM283014|GSM283019|GSM283026|GSM283029|GSM283030|GSM283033|GSM283035|GSM283036|GSM283038|GSM283046|GSM283050|GSM283053|GSM283055|GSM283056,GPL1708,C0375359,1.0
dz:585,sigmoid colon,GSM282855|GSM282856|GSM282857|GSM282858|GSM282859|GSM282860|GSM282861|GSM282862|GSM282863|GSM282864|GSM282865|GSM282866|GSM282867|GSM282868|GSM282869|GSM282870|GSM282871|GSM282872|GSM282904|GSM282910|GSM282913|GSM282915|GSM282921|GSM282927,MicrotaskManic,ulcerative colitis,DOID:8577,GSE11223,human,GSM282935|GSM282938|GSM282940|GSM282941|GSM282943|GSM282944|GSM282946|GSM282947|GSM282948|GSM282949|GSM282950|GSM282951|GSM282952|GSM282953|GSM282955|GSM282956|GSM282959|GSM282966|GSM282968|GSM282974|GSM283016|GSM283021|GSM283024|GSM283041|GSM283043,GPL1708,C0375359,1.0
dz:573,brain tissue (dorsolateral prefrontal cortex and orbitofrontal cortex),GSM123253|GSM123254|GSM123255|GSM123256|GSM123257|GSM123258|GSM123259|GSM123260|GSM123261|GSM123262|GSM123263,MicrotaskManic,bipolar disorder,DOID:3312,GSE5392,human,GSM123182|GSM123183|GSM123184|GSM123185|GSM123186|GSM123187|GSM123188|GSM123189|GSM123190|GSM123191|GSM123192|GSM123193|GSM123194|GSM123195|GSM123196|GSM123197|GSM123198|GSM123199|GSM123200|GSM123201|GSM123202|GSM123203|GSM123204|GSM123205|GSM123206|GSM123207|GSM123208|GSM123209|GSM123210|GSM123211|GSM123212|GSM123213|GSM123214|GSM123215|GSM123216|GSM123217|GSM123218|GSM123219|GSM123220|GSM123221|GSM123222|GSM123223|GSM123224|GSM123225|GSM123226|GSM123227|GSM123228|GSM123229|GSM123230|GSM123231|GSM123232|GSM123233|GSM123234|GSM123235|GSM123236|GSM123237|GSM123238|GSM123239|GSM123240|GSM123241|GSM123242|GSM123243|GSM123244|GSM123245|GSM123246|GSM123247|GSM123248|GSM123249|GSM123250|GSM123251|GSM123252,GPL96,C0236780,1.0
dz:367,CNS - Brain - Hypothalamus (MMHCC),GSM93837|GSM93838|GSM93839|GSM93840,Joel.Dudley,cocaine dependence,DOID:9975,GSE3016,rat,GSM93845|GSM93846|GSM93847|GSM93848,GPL88,C0600427,1.0
dz:565,white blood cells - Male Mild Asthma,GSM665386|GSM665389|GSM665390|GSM665391|GSM665392|GSM665393|GSM665394|GSM665395|GSM665396|GSM665398|GSM665399|GSM665400|GSM665401|GSM665402|GSM665403,cadimo,asthma,DOID:2841,GSE27011,human,GSM665404|GSM665405|GSM665406|GSM665407|GSM665409|GSM665413|GSM665416|GSM665417|GSM665418|GSM665419|GSM665421|GSM665422,GPL6244,C0004096,1.0
dz:564,Peripheral blood mononuclear cells,GSM1327541|GSM1327542|GSM1327544|GSM1327546|GSM1327549|GSM1327550,cadimo,tuberculosis,DOID:399,GSE54992,human,GSM1327526|GSM1327527|GSM1327528|GSM1327529|GSM1327530|GSM1327531|GSM1327533|GSM1327535|GSM1327540,GPL570,C0041295,1.0
dz:567,white blood cells - Female Severe Asthma,GSM665387|GSM665388|GSM665397,cadimo,asthma,DOID:2841,GSE27011,human,GSM665423|GSM665426|GSM665427|GSM665428|GSM665437|GSM665438|GSM665439,GPL6244,C0004096,1.0
dz:566,white blood cells - Female Mild Asthma,GSM665387|GSM665388|GSM665397,cadimo,asthma,DOID:2841,GSE27011,human,GSM665408|GSM665410|GSM665411|GSM665412|GSM665414|GSM665415|GSM665420,GPL6244,C0004096,1.0
dz:561,Bone marrow plasma cells,GSM1152350|GSM1152351|GSM1152352|GSM1152353|GSM1152354,cadimo,multiple myeloma,DOID:9538,GSE47552,human,GSM1152309|GSM1152310|GSM1152311|GSM1152312|GSM1152313|GSM1152314|GSM1152315|GSM1152316|GSM1152317|GSM1152318|GSM1152319|GSM1152320|GSM1152321|GSM1152322|GSM1152323|GSM1152324|GSM1152325|GSM1152326|GSM1152327|GSM1152328|GSM1152329|GSM1152330|GSM1152331|GSM1152332|GSM1152333|GSM1152334|GSM1152335|GSM1152336|GSM1152337|GSM1152338|GSM1152339|GSM1152340|GSM1152341|GSM1152342|GSM1152343|GSM1152344|GSM1152345|GSM1152346|GSM1152347|GSM1152348|GSM1152349,GPL6244,C0026764,1.0
dz:560,Stromal cells,GSM1174410|GSM1174411|GSM1174415|GSM1174422,cadimo,polycystic ovary syndrome,DOID:11612,GSE48301,human,GSM1174423|GSM1174426|GSM1174431|GSM1174434,GPL6244,C0032460,1.0
dz:563,Bone marrow plasma cells,GSM1152350|GSM1152351|GSM1152352|GSM1152353|GSM1152354,cadimo,monoclonal gammopathy of uncertain significance,DOID:7442,GSE47552,human,GSM1152289|GSM1152290|GSM1152291|GSM1152292|GSM1152293|GSM1152294|GSM1152295|GSM1152296|GSM1152297|GSM1152298|GSM1152299|GSM1152300|GSM1152301|GSM1152302|GSM1152303|GSM1152304|GSM1152305|GSM1152306|GSM1152307|GSM1152308,GPL6244,C0278494,1.0
dz:562,Bone marrow plasma cells,GSM1152350|GSM1152351|GSM1152352|GSM1152353|GSM1152354,cadimo,smoldering myeloma,DOID:9551,GSE47552,human,GSM1152355|GSM1152356|GSM1152357|GSM1152358|GSM1152359|GSM1152360|GSM1152361|GSM1152362|GSM1152363|GSM1152364|GSM1152365|GSM1152366|GSM1152367|GSM1152368|GSM1152369|GSM1152370|GSM1152371|GSM1152372|GSM1152373|GSM1152374|GSM1152375|GSM1152376|GSM1152377|GSM1152378|GSM1152379|GSM1152380|GSM1152381|GSM1152382|GSM1152383|GSM1152384|GSM1152385|GSM1152386|GSM1152387,GPL6244,C1336016,1.0
dz:568,white blood cells - Male Severe Asthma,GSM665386|GSM665389|GSM665390|GSM665391|GSM665392|GSM665393|GSM665394|GSM665395|GSM665396|GSM665398|GSM665399|GSM665400|GSM665401|GSM665402|GSM665403,cadimo,asthma,DOID:2841,GSE27011,human,GSM665424|GSM665425|GSM665429|GSM665430|GSM665431|GSM665432|GSM665433|GSM665434|GSM665435|GSM665436,GPL6244,C0004096,1.0
dz:17,Adipose tissue,GSM106163|GSM106164|GSM106165|GSM106166,Joel.Dudley,obesity,DOID:9970,GSE4697,mouse,GSM106159|GSM106160|GSM106161|GSM106162,GPL2995,C0028754,1.0
dz:747,CD34+ hematopoietic stem cells (refractory anemia),GSM483480|GSM483481|GSM483482|GSM483483|GSM483484|GSM483485|GSM483486|GSM483487|GSM483488|GSM483489|GSM483490|GSM483491|GSM483492|GSM483493|GSM483494|GSM483495|GSM483496,cadimo,myelodysplastic syndrome,DOID:0050908,GSE19429,human,GSM483301|GSM483302|GSM483303|GSM483305|GSM483307|GSM483312|GSM483313|GSM483317|GSM483318|GSM483319|GSM483322|GSM483327|GSM483328|GSM483330|GSM483332|GSM483333|GSM483336|GSM483337|GSM483339|GSM483351|GSM483352|GSM483354|GSM483358|GSM483384|GSM483386|GSM483388|GSM483390|GSM483391|GSM483396|GSM483399|GSM483400|GSM483401|GSM483412|GSM483418|GSM483420|GSM483421|GSM483426|GSM483428|GSM483431|GSM483436|GSM483442|GSM483443|GSM483444|GSM483447|GSM483448|GSM483450|GSM483455|GSM483458|GSM483461|GSM483462|GSM483464|GSM483466|GSM483468|GSM483476|GSM483477,GPL570,,1.0
dz:746,Peripheral blood mononuclear cells,GSM587541|GSM587542|GSM587543|GSM587544,cadimo,multiple sclerosis,DOID:2377,GSE23832,human,GSM587545|GSM587546|GSM587547|GSM587548|GSM587549|GSM587550|GSM587551|GSM587552,GPL6244,C0026769,1.0
dz:426,CNS - Spinal Cord (MMHCC),GSM49936|GSM49937|GSM49938,Joel.Dudley,Spinal Cord Injury,,GSE2599,rat,GSM49933|GSM49934|GSM49935,GPL85,C0037929,1.0
dz:432,Myocardial tissue,GSM94211|GSM94214|GSM94216|GSM94218|GSM94220,Joel.Dudley,Arrhythmogenic Right Ventricular Cardiomyopathy,,GSE4120,mouse,GSM94212|GSM94213|GSM94215|GSM94217|GSM94219,GPL339,C0349788,1.0
dz:741,ION (inferior olivary nucleus),GSM488112|GSM488114|GSM488116|GSM488118|GSM488132,cadimo,Parkinson's disease,DOID:14330,GSE19587,human,GSM488120|GSM488122|GSM488124|GSM488126|GSM488128|GSM488130,GPL571,C0030567,1.0
dz:431,Lung Tissue,GSM35015|GSM35016|GSM35017|GSM35018|GSM35019|GSM35020|GSM35021|GSM35022|GSM35023,Joel.Dudley,lung adenocarcinoma,DOID:3910,GSE1987,human,GSM34989|GSM34996|GSM34997,GPL91,C0152013,1.0
dz:430,Peripheral blood mononuclear cell,GSM23185|GSM23186|GSM23187|GSM23188|GSM23189|GSM23190|GSM23191|GSM23192|GSM23193|GSM23194|GSM23195,Joel.Dudley,juvenile rheumatoid arthritis,DOID:676,GSE1402,human,GSM23159|GSM23160|GSM23161|GSM23162|GSM23163,GPL8300,C0157917,1.0
dz:437,Myocardial tissue,GSM93898|GSM93899|GSM93900|GSM93901|GSM93902|GSM93903,Joel.Dudley,myocardial infarction,DOID:5844,GSE4105,rat,GSM93881|GSM93893|GSM93894|GSM93895|GSM93896|GSM93897,GPL341,C0027051,1.0
dz:8,Mesangial cell,GSM48385|GSM48393,Joel.Dudley,Kidney disorder associated with type 2 diabetes mellitus,,GSE2557,mouse,GSM48387|GSM48388|GSM48389|GSM48390,GPL1261,C1720457,1.0
dz:9,T lymphocyte,GSM266963|GSM266964|GSM266965|GSM266966|GSM266967|GSM266968|GSM266969|GSM266970|GSM266971|GSM266972|GSM266973|GSM266974|GSM266975|GSM266976|GSM266977,Joel.Dudley,type 1 diabetes mellitus,DOID:9744,GSE10586,human,GSM266978|GSM266979|GSM266980|GSM266981|GSM266982|GSM266983|GSM266984|GSM266985|GSM266986|GSM266987|GSM266988|GSM266989,GPL570,C0011854,1.0
dz:4,Haematopoietic stem cell,GSM95115|GSM95116|GSM95118|GSM95120|GSM95148,Joel.Dudley,chronic myeloid leukemia,DOID:8552,GSE4170,human,GSM95133|GSM95134|GSM95135|GSM95162,GPL2029,C0023473,1.0
dz:5,Myocardial tissue,GSM126895|GSM126898|GSM126901|GSM126902,Joel.Dudley,Cardiac Hypertrophy,,GSE5500,mouse,GSM126903|GSM126904|GSM126905|GSM126906|GSM126907|GSM126908,GPL1261,C1383860,1.0
dz:6,Thymic epithelial cell,GSM2444|GSM2445|GSM2446,Joel.Dudley,APECED - Autoimmune polyendocrinopathy-candidiasis-ectodermal dystrophy,,GSE85,mouse,GSM2447|GSM2448|GSM2449,GPL81,C0085859,1.0
dz:7,Sciatic Nerve,GSM286159|GSM286160|GSM286163|GSM286165,Joel.Dudley,diabetic neuropathy,DOID:9743,GSE11343,mouse,GSM286169|GSM286173|GSM286176|GSM286178|GSM286430,GPL1261,C0011882,1.0
dz:2,frontal cortex,GSM79036|GSM79043|GSM79044|GSM79045|GSM79046|GSM79047|GSM79048|GSM79049|GSM80003|GSM80004|GSM80005|GSM80006,Joel.Dudley,HIV encephalitis,,GSE3489,human,GSM79050|GSM79051|GSM79053|GSM79055|GSM79056|GSM79059|GSM79060|GSM79062|GSM80007|GSM80008|GSM80009|GSM80010|GSM80011|GSM80012|GSM80013|GSM80014,GPL8300,C0276548,1.0
dz:3,Peripheral blood mononuclear cell,GSM255775|GSM255776|GSM255777|GSM255778|GSM255779|GSM255780|GSM255781|GSM255782|GSM255783|GSM255784|GSM255785|GSM255786|GSM255787|GSM255788|GSM255789|GSM255790|GSM255791|GSM255792|GSM255793|GSM255794|GSM255795|GSM255796|GSM255797|GSM255798|GSM255799,Joel.Dudley,Venezuelan equine encephalitis,DOID:9584,GSE10120,human,GSM255800|GSM255801|GSM255802|GSM255803|GSM255804|GSM255805,GPL3566,C0014078,1.0
dz:435,Bladder Tissue,GSM4688|GSM4689|GSM4866|GSM4867|GSM4868|GSM4869|GSM4870|GSM4872|GSM4877|GSM4878|GSM4879|GSM4880|GSM4881|GSM4882|GSM4883|GSM4884|GSM4886|GSM4888|GSM4890|GSM4891|GSM4892|GSM4893,Joel.Dudley,interstitial cystitis,DOID:13949,GSE621,human,GSM4885|GSM4887|GSM4889|GSM4894|GSM4895|GSM4896,GPL262,C0282488,1.0
dz:950,CD8T cells (sorted peripheral blood lymphocytes),GSM158543|GSM158544|GSM158545|GSM158546|GSM158547|GSM158548,cadimo,melanoma,DOID:1909,GSE6887,human,GSM158597|GSM158598|GSM158600|GSM158601|GSM158603|GSM158605,GPL887,C0025202,1.0
dz:951,Natural Killer (NK) cells (sorted peripheral blood lymphocytes),GSM158612|GSM158613|GSM158615|GSM158617|GSM158619|GSM158623,cadimo,melanoma,DOID:1909,GSE6887,human,GSM158627|GSM158629|GSM158631|GSM158632|GSM158633|GSM158634,GPL887,C0025202,1.0
dz:952,Intestinal POLYPS model (generated by the deletion of the phosphatase PTEN gene from the intestine),GSM140792|GSM140816,cadimo,Intestinal polyposis,,GSE6078,mouse,GSM140813|GSM140817|GSM140818,GPL1261,C1257915,1.0
dz:56,Gastric Tissue,GSM77438|GSM77439|GSM77440|GSM77441|GSM77442|GSM77443,Joel.Dudley,stomach cancer,DOID:10534,GSE3438,human,GSM77388|GSM77389|GSM77390|GSM77391|GSM77392|GSM77393|GSM77404,GPL2912,C0024623,1.0
dz:1012,Cirrhotic Livers and Normal Kidneys from the same patients,GSM1232077|GSM1232078|GSM1232079|GSM1232080|GSM1232081|GSM1232082|GSM1232083|GSM1232084|GSM1232085,cadimo,liver cirrhosis,DOID:5082,GSE50892,human,GSM1232086|GSM1232087|GSM1232088|GSM1232089|GSM1232090|GSM1232091|GSM1232092|GSM1232093,GPL6244,C0023890,1.0
dz:1011,Aorta,GSM1150703|GSM1150704|GSM1150705|GSM1150706|GSM1150707|GSM1150708|GSM1150709|GSM1150710,cadimo,abdominal aortic aneurysm,DOID:7693,GSE47472,human,GSM1150689|GSM1150690|GSM1150691|GSM1150692|GSM1150693|GSM1150694|GSM1150695|GSM1150696|GSM1150697|GSM1150698|GSM1150699|GSM1150700|GSM1150701|GSM1150702,GPL10558,C0162871,1.0
dz:223,Renal Tissue,GSM15965|GSM15966|GSM15967,Joel.Dudley,Diabetic Nephropathy,,GSE1009,human,GSM15968|GSM15969|GSM15970,GPL8300,C0011881,1.0
dz:149,Endometrium,GSM175777|GSM175779|GSM175780|GSM175781|GSM175783|GSM175784,Joel.Dudley,endometriosis,DOID:289,GSE7305,human,GSM175766|GSM175767|GSM175768|GSM175769|GSM175770|GSM175771|GSM175772|GSM175773|GSM175774|GSM175775|GSM175776|GSM175778|GSM175782|GSM175785,GPL570,C0014175,1.0
dz:226,Cerebral cortex,GSM317649|GSM317652|GSM317666|GSM317672|GSM317679|GSM317681|GSM317682|GSM317683|GSM317689|GSM317691|GSM317692|GSM317693|GSM317696|GSM317697|GSM317698,Joel.Dudley,Schizophrenia,,GSE12654,human,GSM317654|GSM317655|GSM317659|GSM317661|GSM317662|GSM317668|GSM317669|GSM317671|GSM317676|GSM317680|GSM317684|GSM317685|GSM317694,GPL8300,C0036341,1.0
dz:225,Uterus,GSM52661|GSM52662|GSM52663|GSM52664|GSM52665|GSM52666|GSM52667|GSM52668|GSM52669|GSM52670|GSM52671,Joel.Dudley,uterine fibroid,DOID:13223,GSE2724,human,GSM38689|GSM38690|GSM38691|GSM38692|GSM38693|GSM38694|GSM38695,GPL96,C0042133,1.0
dz:820,Ear Skin ( K14-AREG psoriasis model),GSM684691|GSM684692|GSM684693,cadimo,psoriasis,DOID:8893,GSE27628,mouse,GSM684688|GSM684689|GSM684690,GPL1261,C0033860,1.0
dz:635,Male bronchial epithelial cell,GSM1068462|GSM1068463|GSM1068465|GSM1068466|GSM1068467|GSM1068469|GSM1068470|GSM1068471|GSM1068475,justinenoel,asthma,DOID:2841,GSE43696,human,GSM1068480|GSM1068484|GSM1068485|GSM1068489|GSM1068497|GSM1068501|GSM1068504|GSM1068509|GSM1068511,GPL6480,C0004096,1.0
dz:824,Back Skin ( imiquimod -IMQ- psoriasis model),GSM684685|GSM684686|GSM684687,cadimo,psoriasis,DOID:8893,GSE27628,mouse,GSM684682|GSM684683|GSM684684,GPL1261,C0033860,1.0
dz:828,Bronchial epithelial cells - Female - Severe asthma,GSM1068458|GSM1068459|GSM1068460|GSM1068461|GSM1068464|GSM1068468|GSM1068472|GSM1068473|GSM1068474|GSM1068476|GSM1068477,cadimo,asthma,DOID:2841,GSE43696,human,GSM1068528|GSM1068531|GSM1068532|GSM1068533|GSM1068535|GSM1068537|GSM1068538|GSM1068539|GSM1068540|GSM1068542|GSM1068543|GSM1068544|GSM1068545|GSM1068546|GSM1068547|GSM1068548|GSM1068549|GSM1068550|GSM1068551|GSM1068552|GSM1068555|GSM1068556|GSM1068557|GSM1068560|GSM1068561|GSM1068562|GSM1068563|GSM1068565,GPL6480,C0004096,1.0
dz:829,Bronchial epithelial cells - Male - Mild asthma,GSM1068462|GSM1068463|GSM1068465|GSM1068466|GSM1068467|GSM1068469|GSM1068470|GSM1068471|GSM1068475,cadimo,asthma,DOID:2841,GSE43696,human,GSM1068480|GSM1068484|GSM1068485|GSM1068489|GSM1068497|GSM1068501|GSM1068504|GSM1068509|GSM1068511|GSM1068515|GSM1068516|GSM1068519|GSM1068523|GSM1068525|GSM1068526,GPL6480,C0004096,1.0
dz:503,gracilis and semitendinosus muscle,GSM774470|GSM774471|GSM774472|GSM774473|GSM774474|GSM774475|GSM774476|GSM774477|GSM774478|GSM774479|GSM774480|GSM774481|GSM774482|GSM774483|GSM774484|GSM774485|GSM774486|GSM774487|GSM774488|GSM774489,alanstern,cerebral palsy,DOID:1969,GSE31243,human,GSM774490|GSM774491|GSM774492|GSM774493|GSM774494|GSM774495|GSM774496|GSM774497|GSM774498|GSM774499|GSM774500|GSM774501|GSM774502|GSM774503|GSM774504|GSM774505|GSM774506|GSM774507|GSM774508|GSM774509,GPL571,C0029806,1.0
dz:778,Microdissected nasopharyngeal carcinoma (NPC) tissues samples - stage T3N2,GSM312896|GSM312897|GSM312898|GSM312899|GSM312900|GSM312901|GSM312902|GSM312903|GSM312904|GSM312905,cadimo,nasopharynx carcinoma,DOID:9261,GSE12452,human,GSM312908|GSM312936,GPL570,C0238301,1.0
dz:779,Synovial fluid macrophages,GSM265436|GSM265439|GSM265445,cadimo,rheumatoid arthritis,DOID:7148,GSE10500,human,GSM265020|GSM265036|GSM265361|GSM265363|GSM265366,GPL8300,C0003873,1.0
dz:145,Amygdala,GSM93825|GSM93826|GSM93827|GSM93828,Joel.Dudley,cocaine dependence,DOID:9975,GSE3016,rat,GSM93833|GSM93834|GSM93835|GSM93836,GPL88,C0600427,1.0
dz:144,Muscle - Striated (Skeletal) (MMHCC),GSM15860|GSM15861|GSM15862|GSM15933|GSM15934|GSM15935|GSM15939|GSM16449|GSM16450|GSM16454|GSM16455|GSM16456|GSM16460|GSM16461|GSM16462|GSM16466|GSM16467|GSM16468,Joel.Dudley,Duchenne muscular dystrophy,DOID:11723,GSE1025,mouse,GSM15863|GSM15864|GSM15865|GSM15936|GSM15937|GSM15938|GSM16451|GSM16452|GSM16453|GSM16457|GSM16458|GSM16459|GSM16463|GSM16464|GSM16465|GSM16469|GSM16470|GSM16471,GPL81,C0013264,1.0
dz:501,osteoblastic lineage cells,GSM1178732|GSM1178733|GSM1178734|GSM1178735|GSM1178736,alanstern,chronic myeloid leukemia,DOID:8552,GSE48438,mouse,GSM1178737|GSM1178738|GSM1178739|GSM1178740|GSM1178741,GPL6246,C0023473,1.0
dz:376,Pancreas,GSM84549|GSM84550|GSM84551,Joel.Dudley,acute pancreatitis,DOID:2913,GSE3644,mouse,GSM84552|GSM84553|GSM84554,GPL339,C0001339,1.0
dz:486,Optic nerve head,GSM685932|GSM685933|GSM685934|GSM685935|GSM685936|GSM685937|GSM685938|GSM685939|GSM685940|GSM685941,zero323,glaucoma,DOID:1686,GSE26299,mouse,GSM685892|GSM685893|GSM685894|GSM685895|GSM685896|GSM685897|GSM685898|GSM685899|GSM685900|GSM685901|GSM685902|GSM685903|GSM685904|GSM685905|GSM685906|GSM685907|GSM685908|GSM685909|GSM685910|GSM685911|GSM685912,GPL1261,C0017601,1.0
dz:57,Myocardial tissue,GSM11210|GSM11211|GSM11212|GSM11213|GSM11214|GSM11215,Joel.Dudley,Hypertrophy,,GSE739,rat,GSM11204|GSM11205|GSM11206|GSM11207|GSM11208|GSM11209,GPL85,C0020564,1.0
dz:172,Renal Tissue,GSM13451|GSM13452|GSM13455|GSM13456|GSM13461|GSM13462|GSM13465|GSM13466|GSM13473|GSM13474,Joel.Dudley,Familial hypophosphataemic rickets,,GSE868,mouse,GSM13453|GSM13454|GSM13457|GSM13458|GSM13459|GSM13460|GSM13463|GSM13464|GSM13468|GSM13471,GPL81,C0733682,1.0
dz:173,Splenic Tissue,GSM587|GSM588|GSM594|GSM595,Joel.Dudley,type 1 diabetes mellitus,DOID:9744,GSE11,mouse,GSM582|GSM589,GPL24,C0011854,1.0
dz:170,Lung Tissue,GSM14498|GSM14499|GSM14500|GSM14501,Joel.Dudley,Pseudomonas Infection,,GSE923,human,GSM14502|GSM14503|GSM14504|GSM14505|GSM14509|GSM14510|GSM14511|GSM14512,GPL96,C0033817,1.0
dz:176,Peripheral blood mononuclear cell,GSM187584|GSM187585|GSM187586|GSM187587|GSM187588|GSM187589|GSM187590|GSM187591|GSM187592|GSM187593|GSM187594|GSM187595|GSM187596|GSM187597|GSM187598|GSM187599|GSM187600|GSM187601|GSM187602|GSM187603|GSM187604|GSM187605|GSM187606|GSM187607|GSM187608|GSM187609|GSM187610|GSM187611|GSM187612|GSM187613,Joel.Dudley,JRA - Juvenile rheumatoid arthritis,,GSE7753,human,GSM187614|GSM187615|GSM187616|GSM187617|GSM187618|GSM187619|GSM187620|GSM187621|GSM187622|GSM187623|GSM187624|GSM187625|GSM187626|GSM187627|GSM187628|GSM187629|GSM187630,GPL570,C0553662,1.0
dz:177,Gingiva,GSM96897|GSM96898,Joel.Dudley,Hereditary gingival fibromatosis,,GSE4250,human,GSM96899|GSM96900,GPL570,C0399440,1.0
dz:623,Testicular seminoma tumors (at pT2) and normal testicular tissue,GSM213467|GSM213468|GSM213469,cadimo,testis seminoma,DOID:5842,GSE8607,human,GSM213492|GSM213493|GSM213494|GSM213495|GSM213496|GSM213497|GSM213498|GSM213499|GSM213501|GSM213502|GSM213503|GSM213504|GSM213505|GSM213506,GPL8300,C0855211,1.0
dz:178,Thymic epithelial cell,GSM601|GSM602|GSM608|GSM609,Joel.Dudley,type 1 diabetes mellitus,DOID:9744,GSE11,mouse,GSM596|GSM603,GPL24,C0011854,1.0
dz:179,Myocardial tissue,GSM85063|GSM85064|GSM85065|GSM85122|GSM85123|GSM85124|GSM85131|GSM85132|GSM85133,Joel.Dudley,Decompensated cardiac failure,,GSE3675,rat,GSM85069|GSM85070|GSM85071|GSM85128|GSM85129|GSM85130|GSM85137|GSM85138|GSM85139,GPL1397,C0581377,1.0
dz:507,peripheral blood,GSM419165|GSM419166|GSM419167|GSM419168|GSM419169,MicrotaskManic,sickle cell anemia,DOID:10923,GSE16728,human,GSM419170|GSM419171|GSM419172|GSM419173|GSM419174,GPL570,C0019034,1.0
dz:397,Thyroid Gland (MMHCC),GSM77362|GSM77364|GSM77366|GSM77368|GSM77370|GSM77372|GSM77374|GSM77376|GSM77378,Joel.Dudley,papillary thyroid carcinoma,DOID:3969,GSE3467,human,GSM77363|GSM77365|GSM77367|GSM77369|GSM77371|GSM77373|GSM77375|GSM77377|GSM77379,GPL570,C0238463,1.0
dz:550,Colon biopsy,GSM95473|GSM95474|GSM95475|GSM95476|GSM95477|GSM95478|GSM95479|GSM95480,cadimo,colon adenoma,DOID:0050912,GSE4183,human,GSM95481|GSM95482|GSM95483|GSM95484|GSM95485|GSM95486|GSM95487|GSM95488|GSM95489|GSM95490|GSM95491|GSM95493|GSM95494|GSM95495,GPL570,,1.0
dz:551,Colon biopsy,GSM95473|GSM95474|GSM95475|GSM95476|GSM95477|GSM95478|GSM95479|GSM95480,cadimo,inflammatory bowel disease,DOID:0050589,GSE4183,human,GSM95511|GSM95512|GSM95513|GSM95514|GSM95515|GSM95516|GSM95517|GSM95518|GSM95519|GSM95520|GSM95521|GSM95522|GSM95523|GSM95524|GSM95525,GPL570,,1.0
dz:552,Colon,GSM800742|GSM800743|GSM800744|GSM800745|GSM800746|GSM800747|GSM800748|GSM800749|GSM800750|GSM800751|GSM800752|GSM800753|GSM800754|GSM800755|GSM800756|GSM800757|GSM800758,cadimo,colorectal cancer,DOID:9256,GSE32323,human,GSM800759|GSM800760|GSM800761|GSM800762|GSM800763|GSM800764|GSM800765|GSM800766|GSM800767|GSM800768|GSM800769|GSM800770|GSM800771|GSM800772|GSM800773|GSM800774|GSM800775,GPL570,C1527249,1.0
dz:553,Peripheral blood mononuclear cells,GSM1200304|GSM1200305|GSM1200306|GSM1200307|GSM1200308|GSM1200309|GSM1200310|GSM1200311|GSM1200312|GSM1200313,cadimo,stomach cancer,DOID:10534,GSE49515,human,GSM1200291|GSM1200292|GSM1200293,GPL570,C0153423,1.0
dz:554,Peripheral blood mononuclear cells,GSM1200304|GSM1200305|GSM1200306|GSM1200307|GSM1200308|GSM1200309|GSM1200310|GSM1200311|GSM1200312|GSM1200313,cadimo,hepatocellular carcinoma,DOID:684,GSE49515,human,GSM1200294|GSM1200295|GSM1200296|GSM1200297|GSM1200298|GSM1200299|GSM1200300|GSM1200301|GSM1200302|GSM1200303,GPL570,C0279607,1.0
dz:555,Peripheral blood mononuclear cells,GSM1200304|GSM1200305|GSM1200306|GSM1200307|GSM1200308|GSM1200309|GSM1200310|GSM1200311|GSM1200312|GSM1200313,cadimo,pancreatic cancer,DOID:1793,GSE49515,human,GSM1200314|GSM1200315|GSM1200316,GPL570,C0153463,1.0
dz:556,whole blood,GSM1253075|GSM1253076|GSM1253077|GSM1253078|GSM1253079|GSM1253080|GSM1253081|GSM1253082|GSM1253083,cadimo,dengue disease,DOID:12205,GSE51808,human,GSM1253028|GSM1253029|GSM1253030|GSM1253031|GSM1253033|GSM1253035|GSM1253036|GSM1253038|GSM1253042|GSM1253043|GSM1253044|GSM1253045|GSM1253047|GSM1253050|GSM1253051|GSM1253053|GSM1253054|GSM1253055,GPL13158,C0011311,1.0
dz:557,whole blood,GSM1253075|GSM1253076|GSM1253077|GSM1253078|GSM1253079|GSM1253080|GSM1253081|GSM1253082|GSM1253083,cadimo,dengue hemorrhagic fever,DOID:12206,GSE51808,human,GSM1253032|GSM1253034|GSM1253037|GSM1253039|GSM1253040|GSM1253041|GSM1253046|GSM1253048|GSM1253049|GSM1253052,GPL13158,C0019100,1.0
