id,cell_type,ctrl_ids,curator,drug_name,drugbank_id,geo_id,organism,pert_ids,platform,pubchem_cid,smiles,version
drug:2509,Primary leukemic cells (purified from peripheral blood) - 72 Hours,GSM1557455|GSM1557462|GSM1557466|GSM1557470|GSM1557474,cadimo,Vemurafenib,DB08881,GSE63790,human,GSM1557456|GSM1557457|GSM1557463|GSM1557467|GSM1557471|GSM1557475,GPL570,,CCCS(=O)(=O)Nc1ccc(c(c1F)C(=O)c1c[nH]c2c1cc(cn2)c1ccc(cc1)Cl)F,1.0
drug:2506,HT29 3D culture cell - Day 3,GSM1229357|GSM1229363,cadimo,Plx4720,,GSE50791,human,GSM1229358|GSM1229364,GPL10558,24180719.0,CCCS(=O)(=O)NC1=C(C(=C(C=C1)F)C(=O)C2=CNC3=NC=C(C=C23)Cl)F,1.0
drug:2507,HT29 3D culture cell - Day 8,GSM1229359|GSM1229365,cadimo,Plx4720,,GSE50791,human,GSM1229360|GSM1229366,GPL10558,24180719.0,CCCS(=O)(=O)NC1=C(C(=C(C=C1)F)C(=O)C2=CNC3=NC=C(C=C23)Cl)F,1.0
drug:2504,MCF-7,GSM339721|GSM339722,AliDot,Sangivamycin (nsc 65346),,GSE13477,human,GSM339725|GSM339726,GPL570,14978.0,C1=C(C2=C(N1C3C(C(C(O3)CO)O)O)N=CN=C2N)C(=O)N,1.0
drug:2505,HT29 3D culture cell - Day 1,GSM1229355|GSM1229361,cadimo,Plx4720,,GSE50791,human,GSM1229356|GSM1229362,GPL10558,24180719.0,CCCS(=O)(=O)NC1=C(C(=C(C=C1)F)C(=O)C2=CNC3=NC=C(C=C23)Cl)F,1.0
drug:2502,lung,GSM1230990|GSM1230991,AliDot,Mepenzolate bromide,,GSE50836,mouse,GSM1230986|GSM1230987,GPL6246,6461.0,C[N+]1(CCCC(C1)OC(=O)C(C2=CC=CC=C2)(C3=CC=CC=C3)O)C.[Br-],1.0
drug:2503,MCF-7,GSM339721|GSM339722,AliDot,Arc (nsc 188491),,GSE13477,human,GSM339723|GSM339724,GPL570,302576.0,C1=NC2=C(C(=C(N2C3C(C(C(O3)CO)O)O)NN)C(=O)N)C(=N1)N,1.0
drug:2500,cortical pyramidal cells,GSM874591|GSM874592|GSM874594,,Fluoxetine,DB00472,GSE35765,mouse,GSM874589|GSM874590|GSM874593,GPL1261,3386.0,CNCCC(C1=CC=CC=C1)OC2=CC=C(C=C2)C(F)(F)F,1.0
drug:2501,AGS cells,GSM1321413|GSM1321414|GSM1321415,saulc07,Celecoxib,DB00482,GSE54657,human,GSM1321416|GSM1321417|GSM1321418,GPL6244,2662.0,CC1=CC=C(C=C1)C2=CC(=NN2C3=CC=C(C=C3)S(=O)(=O)N)C(F)(F)F,1.0
drug:2720,NA,GSM325240|GSM325242|GSM325244|GSM325246|GSM325248|GSM325250|GSM325252|GSM325254|GSM325256|GSM325258|GSM325260|GSM325262|GSM325264|GSM325266|GSM325268|GSM325270|GSM325272|GSM325274|GSM325276,Axel,Doxorubicin,DB00997,GSE12972,human,GSM325241|GSM325243|GSM325245|GSM325247|GSM325249|GSM325251|GSM325253|GSM325255|GSM325257|GSM325259|GSM325261|GSM325263|GSM325265|GSM325267|GSM325269|GSM325271|GSM325273|GSM325275|GSM325277,GPL96,31703.0,CC1C(C(CC(O1)OC2CC(CC3=C(C4=C(C(=C23)O)C(=O)C5=C(C4=O)C=CC=C5OC)O)(C(=O)CO)O)N)O,1.0
drug:2721,NA,GSM11707|GSM11716,Axel,Doxorubicin,DB00997,GSE763,human,GSM11694|GSM11695,GPL550,31703.0,CC1C(C(CC(O1)OC2CC(CC3=C(C4=C(C(=C23)O)C(=O)C5=C(C4=O)C=CC=C5OC)O)(C(=O)CO)O)N)O,1.0
drug:3636,Bone marrow Sca+ SP hematopoeitic stem cells (HSC) - 2 Day,GSM26734|GSM26735,cadimo,Fluorouracil,DB00544,GSE1559,mouse,GSM26738|GSM26739,GPL81,3385.0,C1=C(C(=O)NC(=O)N1)F,1.0
drug:3633,cranial neural crest - 24 Hours,GSM27263|GSM27264|GSM27265|GSM27266,cadimo,Tretinoin,DB00755,GSE1588,mouse,GSM27267|GSM27268|GSM27269|GSM27270,GPL81,444795.0,CC1=C(C(CCC1)(C)C)C=CC(=CC=CC(=CC(=O)O)C)C,1.0
drug:3632,cranial neural crest - 12 Hours,GSM27257|GSM27258|GSM27259,cadimo,Tretinoin,DB00755,GSE1588,mouse,GSM27260|GSM27261|GSM27262,GPL81,444795.0,CC1=C(C(CCC1)(C)C)C=CC(=CC=CC(=CC(=O)O)C)C,1.0
drug:3631,cranial neural crest - 6 Hours,GSM24606|GSM27252|GSM27253,cadimo,Tretinoin,DB00755,GSE1588,mouse,GSM27254|GSM27255|GSM27256,GPL81,444795.0,CC1=C(C(CCC1)(C)C)C=CC(=CC=CC(=CC(=O)O)C)C,1.0
drug:3495,Adipose,GSM1009752|GSM1009756|GSM1009760|GSM1009764|GSM1009768|GSM1009772|GSM1009776|GSM1009778|GSM1009782|GSM1009784|GSM1009788|GSM1009796|GSM1009800|GSM1009804|GSM1009806|GSM1009810|GSM1009812|GSM1009816|GSM1009820|GSM1009824|GSM1009828|GSM1009832|GSM1009836|GSM1009840|GSM1009844|GSM1009848|GSM1009854|GSM1009858|GSM1009862|GSM1009866|GSM1009872|GSM1009874|GSM1009878|GSM1009882|GSM1009886,MicrotaskManic,Resveratrol,DB02709,GSE41168,human,GSM1009761|GSM1009773|GSM1009777|GSM1009801|GSM1009805|GSM1009813|GSM1009821|GSM1009829|GSM1009837|GSM1009845|GSM1009855|GSM1009873|GSM1009887,GPL570,,Oc1ccc(cc1)/C=C/c1cc(O)cc(c1)O,1.0
drug:2778,NA,GSM457637|GSM457639,Axel,Lubiprostone,DB01046,GSE18327,mouse,GSM457638|GSM457640,GPL1261,656719.0,CCCCC(C1(CCC2C(O1)CC(=O)C2CCCCCCC(=O)O)O)(F)F,1.0
drug:3596,Myotubes (derived from C2C12 myoblasts) - 1uM,GSM67664|GSM67690|GSM67711|GSM67712,cadimo,Hydrogen peroxide,,GSE3078,mouse,GSM67666|GSM67713|GSM67714|GSM67715,GPL339,784.0,OO,1.0
drug:3123,SKOV3 ovarian cancer xenograft tumor,GSM780707|GSM780708|GSM780709|GSM780719|GSM780720|GSM780721,cadimo,Trastuzumab,DB00072,GSE31432,human,GSM780710|GSM780711|GSM780712|GSM780722|GSM780723|GSM780724,GPL6947,,,1.0
drug:3122,Lung (FIZZ2 deficient),GSM629997|GSM629998|GSM629999,cadimo,Bleomycin,DB00290,GSE25640,mouse,GSM630000|GSM630001|GSM630002,GPL1261,5360373.0,CC1=C(N=C(N=C1N)C(CC(=O)N)NCC(C(=O)N)N)C(=O)NC(C(C2=CN=CN2)OC3C(C(C(C(O3)CO)O)O)OC4C(C(C(C(O4)CO)O)OC(=O)N)O)C(=O)NC(C)C(C(C)C(=O)NC(C(C)O)C(=O)NCCC5=NC(=CS5)C6=NC(=CS6)C(=O)NCCC[S+](C)C)O,1.0
drug:3121,Lung (wild type),GSM629991|GSM629992|GSM629993,cadimo,Bleomycin,DB00290,GSE25640,mouse,GSM629994|GSM629995|GSM629996,GPL1261,5360373.0,CC1=C(N=C(N=C1N)C(CC(=O)N)NCC(C(=O)N)N)C(=O)NC(C(C2=CN=CN2)OC3C(C(C(C(O3)CO)O)O)OC4C(C(C(C(O4)CO)O)OC(=O)N)O)C(=O)NC(C)C(C(C)C(=O)NC(C(C)O)C(=O)NCCC5=NC(=CS5)C6=NC(=CS6)C(=O)NCCC[S+](C)C)O,1.0
drug:3120,Hematopoietic stem cell (Female),GSM1274476|GSM1274477|GSM1274478,cadimo,Estradiol,DB00783,GSE52711,mouse,GSM1274479|GSM1274480|GSM1274481,GPL6246,5757.0,CC12CCC3C(C1CCC2O)CCC4=C3C=CC(=C4)O,1.0
drug:3126,Macrophages,GSM1276660|GSM1276661|GSM1276662,cadimo,Calcitriol,,GSE52819,human,GSM1276663|GSM1276664|GSM1276665,GPL6244,5280453.0,CC(CCCC(C)(C)O)C1CCC2C1(CCCC2=CC=C3CC(CC(C3=C)O)O)C,1.0
drug:3125,A549,GSM39804|GSM39805|GSM39806,AliDot,Motexafin gadolinium (4 h),DB05428,GSE2189,human,GSM39801|GSM39802|GSM39803,GPL96,,[O-]C(=O)C.[O-]C(=O)C.OCCCC1=C(C)/C/2=C/N=c/3\cc(OCCOCCOCCOC)c(c\c3=N/C=C/3\N=C(/C=c/4\[n-]/c(=C\C1=N2)/c(CC)c4CC)C(=C3C)CCCO)OCCOCCOCCOC.[Gd+3],1.0
drug:3124,SKOV3 ovarian cancer xenograft tumor,GSM780707|GSM780708|GSM780709|GSM780719|GSM780720|GSM780721,cadimo,Pertuzumab,DB06366,GSE31432,human,GSM780713|GSM780714|GSM780715|GSM780725|GSM780726|GSM780727,GPL6947,,,1.0
drug:3512,mouse embryonic fibroblast cells (MEF cells),GSM480923|GSM480924|GSM480925|GSM480926|GSM480927|GSM480928,MicrotaskManic,Vitamin c,DB00126,GSE19379,mouse,GSM480929|GSM480930|GSM480931|GSM480932|GSM480933|GSM480934,GPL6246,,OC[C@@H]([C@H]1OC(=O)C(=C1O)O)O,1.0
drug:2603,lesioned skin,GSM1021297|GSM1021302|GSM1021307|GSM1021312|GSM1021317|GSM1021322|GSM1021327|GSM1021333|GSM1021339|GSM1021345|GSM1021351|GSM1021355|GSM1021360|GSM1021366|GSM1021372,MicrotaskManic,Etanercept,DB00005,GSE41663,human,GSM1021299|GSM1021304|GSM1021309|GSM1021314|GSM1021319|GSM1021324|GSM1021329|GSM1021335|GSM1021341|GSM1021347|GSM1021353|GSM1021357|GSM1021362|GSM1021368|GSM1021374,GPL570,,,1.0
drug:3597,Myotubes (derived from C2C12 myoblasts) - 10uM,GSM67664|GSM67690|GSM67711|GSM67712,cadimo,Hydrogen peroxide,,GSE3078,mouse,GSM67667|GSM67716|GSM67717|GSM67718,GPL339,784.0,OO,1.0
drug:3548,Nasal EPITHELIA exposed to 6 ppm - Inhalation - 5 Days,GSM159792|GSM159793|GSM159794|GSM159795,cadimo,Formaldehyde,,GSE7002,rat,GSM159734|GSM159735|GSM159736|GSM159737,GPL1355,712.0,C=O,1.0
drug:3642,Livers ( from outbred Wistars - fed a diet with 1% orotic acid) - 3 Day,GSM10009|GSM10010|GSM13064,cadimo,Orotic acid,,GSE665,rat,GSM10005|GSM10006,GPL85,967.0,C1=C(NC(=O)NC1=O)C(=O)O,1.0
drug:3547,Nasal EPITHELIA exposed to 6 ppm - Inhalation - 24 Hours,GSM159802|GSM159803|GSM159804|GSM159805,cadimo,Formaldehyde,,GSE7002,rat,GSM159744|GSM159745|GSM159746|GSM159747,GPL1355,712.0,C=O,1.0
drug:3608,Thymus (of ovariectomized C57BL/6) - 3 Days,GSM63205|GSM63206,cadimo,Estradiol,DB00783,GSE2889,mouse,GSM63216|GSM63217,GPL339,5757.0,CC12CCC3C(C1CCC2O)CCC4=C3C=CC(=C4)O,1.0
drug:2601,PBMC (peripheral blood mononuclear cells),GSM1025164|GSM1025165|GSM1025166|GSM1025167|GSM1025168|GSM1025169|GSM1025170|GSM1025171|GSM1025172|GSM1025173|GSM1025174|GSM1025175|GSM1025176|GSM1025177|GSM1025178,MicrotaskManic,Methotrexate,DB00563,GSE41831,human,GSM1025179|GSM1025180|GSM1025181|GSM1025182|GSM1025183|GSM1025184|GSM1025185|GSM1025186|GSM1025187|GSM1025188|GSM1025189|GSM1025190|GSM1025191|GSM1025192,GPL570,126941.0,CN(CC1=CN=C2C(=N1)C(=NC(=N2)N)N)C3=CC=C(C=C3)C(=O)NC(CCC(=O)O)C(=O)O,1.0
drug:3643,Livers ( from outbred Wistars - fed a diet with 1% orotic acid) - 14 Day,GSM10009|GSM10010|GSM13064,cadimo,Orotic acid,,GSE665,rat,GSM10007|GSM10008|GSM13063,GPL85,967.0,C1=C(NC(=O)NC1=O)C(=O)O,1.0
drug:2650,MV4 -11 leukemia cell line - Day 6,GSM739163|GSM739164|GSM739165,cadimo,Epz004777,,GSE29828,human,GSM739160|GSM739161|GSM739162,GPL570,56962336.0,CC(C)N(CCCNC(=O)NC1=CC=C(C=C1)C(C)(C)C)CC2C(C(C(O2)N3C=CC4=C3N=CN=C4N)O)O,1.0
drug:3422,A673,GSM159850|GSM159851|GSM159852|GSM159853|GSM159854|GSM159855,AliDot,Cytarabine,DB00987,GSE6930,human,GSM159876|GSM159877|GSM159878,GPL4685,6253.0,C1=CN(C(=O)N=C1N)C2C(C(C(O2)CO)O)O,1.0
drug:3282,H4-II-E-C3 LIVER-derived cell line - 0.55 uM,GSM782280|GSM782281|GSM782291|GSM782292|GSM782302|GSM782303|GSM782313|GSM782314,cadimo,Cadmium dichloride,,GSE31503,rat,GSM782289|GSM782300|GSM782311|GSM782322,GPL1355,24947.0,Cl[Cd]Cl,1.0
drug:2496,LY2,GSM709765|GSM709771|GSM709772|GSM709775,saulc07,Tamoxifen,DB00675,GSE28645,human,GSM709767|GSM709769,GPL570,2733526.0,CCC(=C(C1=CC=CC=C1)C2=CC=C(C=C2)OCCN(C)C)C3=CC=CC=C3,1.0
drug:3283,H4-II-E-C3 LIVER-derived cell line -  0.2 uM,GSM782280|GSM782281|GSM782291|GSM782292|GSM782302|GSM782303|GSM782313|GSM782314,cadimo,Cadmium dichloride,,GSE31503,rat,GSM782288|GSM782299|GSM782310|GSM782321,GPL1355,24947.0,Cl[Cd]Cl,1.0
drug:3287,colon,GSM282862|GSM282863|GSM282864|GSM282865|GSM282866|GSM282867,garibr01,Metoprolol,DB00264,GSE11223,human,GSM282946|GSM282947|GSM282948|GSM282949|GSM282950,GPL1708,4171.0,CC(C)NCC(COC1=CC=C(C=C1)CCOC)O,1.0
drug:3284,H4-II-E-C3 LIVER-derived cell line -  10 uM,GSM782280|GSM782281|GSM782291|GSM782292|GSM782302|GSM782303|GSM782313|GSM782314,cadimo,Sodium dichromate,,GSE31503,rat,GSM782287|GSM782298|GSM782309|GSM782320,GPL1355,25408.0,[O-][Cr](=O)(=O)O[Cr](=O)(=O)[O-].[Na+].[Na+],1.0
drug:3285,H4-II-E-C3 LIVER-derived cell line -  1 uM,GSM782280|GSM782281|GSM782291|GSM782292|GSM782302|GSM782303|GSM782313|GSM782314,cadimo,Sodium dichromate,,GSE31503,rat,GSM782286|GSM782297|GSM782308|GSM782319,GPL1355,25408.0,[O-][Cr](=O)(=O)O[Cr](=O)(=O)[O-].[Na+].[Na+],1.0
drug:3280,H4-II-E-C3 LIVER-derived cell line - 40 uM,GSM782280|GSM782281|GSM782291|GSM782292|GSM782302|GSM782303|GSM782313|GSM782314,cadimo,Nickel chloride,,GSE31503,rat,GSM782282|GSM782293|GSM782304|GSM782315,GPL1355,24385.0,Cl[Ni]Cl,1.0
drug:3281,H4-II-E-C3 LIVER-derived cell line - 1.2 uM,GSM782280|GSM782281|GSM782291|GSM782292|GSM782302|GSM782303|GSM782313|GSM782314,cadimo,Cadmium dichloride,,GSE31503,rat,GSM782290|GSM782301|GSM782312|GSM782323,GPL1355,24947.0,Cl[Cd]Cl,1.0
drug:3288,Striatum,GSM187965|GSM187966|GSM187967,garibr01,Morphine,DB00295,GSE7762,human,GSM187968|GSM187969|GSM187970,GPL1261,5288826.0,CN1CCC23C4C1CC5=C2C(=C(C=C5)O)OC3C(C=C4)O,1.0
drug:3289,colon,GSM948552|GSM948553|GSM948554|GSM948555|GSM948556|GSM948557|GSM948558|GSM948559|GSM948560,garibr01,Mesalazine,DB00244,GSE38713,human,GSM948567|GSM948568|GSM948570|GSM948572|GSM948577|GSM948578|GSM948581|GSM948582|GSM948588,GPL570,4075.0,C1=CC(=C(C=C1N)C(=O)O)O,1.0
drug:3354,LUNGS of C57BL/6 males (on AIN-76A Diet) - Injection 1mg/kg,GSM279232|GSM279235|GSM279264|GSM279270|GSM279275,cadimo,Sodium arsenite,,GSE11056,mouse,GSM279240|GSM279245|GSM279248|GSM279250|GSM279253,GPL1261,443495.0,[O-][As]=O.[Na+],1.0
drug:3355,LUNGS of C57BL/6 males (on AIN-76A Diet) - Added to drinking water -100ppb,GSM279232|GSM279235|GSM279264|GSM279270|GSM279275,cadimo,Sodium arsenite,,GSE11056,mouse,GSM279231|GSM279243|GSM279261|GSM279263,GPL1261,443495.0,[O-][As]=O.[Na+],1.0
drug:3356,LUNGS of C57BL/6 males (on AIN-76A Diet) - Added to drinking water -10ppb,GSM279232|GSM279235|GSM279264|GSM279270|GSM279275,cadimo,Sodium arsenite,,GSE11056,mouse,GSM279234|GSM279262|GSM279269|GSM279272,GPL1261,443495.0,[O-][As]=O.[Na+],1.0
drug:3350,HepG2 cells (metabolically competent) - 6 Hours after exposure,GSM149381|GSM149382|GSM149383,cadimo,"2,2',4,4',5,5'-hexachlorobiphenyl   (pcb-153)",,GSE6878,human,GSM149389|GSM149390,GPL570,37034.0,C1=C(C(=CC(=C1Cl)Cl)Cl)C2=CC(=C(C=C2Cl)Cl)Cl,1.0
drug:3351,HepG2 cells (metabolically competent) - 18 Hours after exposure,GSM154182|GSM154183|GSM154184,cadimo,"2,2',4,4',5,5'-hexachlorobiphenyl   (pcb-153)",,GSE6878,human,GSM149391|GSM149392|GSM149393,GPL570,37034.0,C1=C(C(=CC(=C1Cl)Cl)Cl)C2=CC(=C(C=C2Cl)Cl)Cl,1.0
drug:3358,LUNGS of C57BL/6 males (AIN-76A on  Diet) - Injection 1mg/kg,GSM279232|GSM279235|GSM279264|GSM279270|GSM279275,cadimo,Dexamethasone,DB01234,GSE11056,mouse,GSM279233|GSM279236|GSM279239|GSM279247|GSM279252,GPL1261,5743.0,CC1CC2C3CCC4=CC(=O)C=CC4(C3(C(CC2(C1(C(=O)CO)O)C)O)F)C,1.0
drug:3359,LUNGS of C57BL/6 males (on LRD-5001 Diet) - Added to drinking water - 100ppb,GSM279224|GSM279225|GSM279229|GSM279256,cadimo,Sodium arsenite,,GSE11056,mouse,GSM279227|GSM279254|GSM279257,GPL1261,443495.0,[O-][As]=O.[Na+],1.0
drug:2533,MCF-7/ADR,GSM602658|GSM602659,alanstern,Doxorubicin,DB00997,GSE24460,human,GSM602660|GSM602661,GPL571,31703.0,CC1C(C(CC(O1)OC2CC(CC3=C(C4=C(C(=C23)O)C(=O)C5=C(C4=O)C=CC=C5OC)O)(C(=O)CO)O)N)O,1.0
drug:2532,A549,GSM147889|GSM147890|GSM147891,alanstern,Cisplatin,DB00515,GSE6410,human,GSM147892|GSM147893|GSM147894,GPL201,441203.0,N.N.Cl[Pt+2]Cl,1.0
drug:2530,Lung,GSM1230992|GSM1230993,zero323,Mepenzolate,DB04843,GSE50836,mouse,GSM1230988|GSM1230989,GPL6246,4057.0,C[N+]1(CCCC(C1)OC(=O)C(C2=CC=CC=C2)(C3=CC=CC=C3)O)C,1.0
drug:2537,ischemic cerebral cortex,GSM120463|GSM120464,alanstern,Estradiol,DB00783,GSE5315,rat,GSM120461|GSM120462,GPL85,5757.0,CC12CCC3C(C1CCC2O)CCC4=C3C=CC(=C4)O,1.0
drug:2536,A549,GSM720475|GSM720476,MicrotaskManic,Azacitidine,DB00928,GSE29077,human,GSM720481|GSM720482,GPL571,9444.0,C1=NC(=NC(=O)N1C2C(C(C(O2)CO)O)O)N,1.0
drug:2535,A549,GSM720475|GSM720476,MicrotaskManic,Azacitidine,DB00928,GSE29077,human,GSM720479|GSM720480,GPL571,9444.0,C1=NC(=NC(=O)N1C2C(C(C(O2)CO)O)O)N,1.0
drug:2534,A549,GSM720475|GSM720476,MicrotaskManic,Azacitidine,DB00928,GSE29077,human,GSM720477|GSM720478,GPL571,9444.0,C1=NC(=NC(=O)N1C2C(C(C(O2)CO)O)O)N,1.0
drug:2539,A549,GSM720475|GSM720476,MicrotaskManic,Decitabine,DB01262,GSE29077,human,GSM720485|GSM720486,GPL571,451668.0,C1C(C(OC1N2C=NC(=NC2=O)N)CO)O,1.0
drug:3457,heart,GSM378060|GSM378061|GSM378062,MicrotaskManic,Ubiquinol,,GSE15129,mouse,GSM378066|GSM378067|GSM378068,GPL1261,9962735.0,CC1=C(C(=C(C(=C1O)OC)OC)O)CC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)C,1.0
drug:3623,Uterus - single injection of 400 ug/kg - 24 Hours after treatment,GSM31747|GSM40022|GSM40036,cadimo,Estradiol,DB00783,GSE2195,mouse,GSM31748|GSM40023|GSM40037,GPL81,5757.0,CC12CCC3C(C1CCC2O)CCC4=C3C=CC(=C4)O,1.0
drug:3136,LICR HN1 squamous cell carcinoma (HNSCC) cell line - 15nM for 13 hours,GSM1506273|GSM1506274|GSM1506275,cadimo,Cetuximab,DB00002,GSE61495,human,GSM1506270|GSM1506271|GSM1506272,GPL10558,,,1.0
drug:3130,HeLa cell line (treated with casiopeinas II-gly 40&Acirc;&micro;M for 6 hours),GSM1025049|GSM1025050|GSM1025051,cadimo,Casiigly,,GSE41827,human,GSM1025052|GSM1025053|GSM1025054,GPL570,144221079.0,,1.0
drug:3184,Peripheral mononuclear blood cells (NAB+) - 12 months,GSM641342|GSM641346|GSM641350|GSM641354,cadimo,Interferon beta-1b,DB00068,GSE26104,human,GSM641344|GSM641352|GSM641356,GPL570,,,1.0
drug:2669,brainstem,GSM53440|GSM53441|GSM53442|GSM53443|GSM53444|GSM53445|GSM53446,candicek,Levetiracetam,,GSE2880,rat,GSM53426|GSM53427|GSM53428|GSM53429|GSM53430|GSM53431|GSM53432,GPL1355,5284583.0,CCC(C(=O)N)N1CCCC1=O,1.0
drug:2668,"striatum, day 24 withdrawal",GSM751165|GSM751183|GSM751213,candicek,Heroin,DB01452,GSE30305,mouse,GSM751177|GSM751195|GSM751224,GPL6887,5462328.0,CC(=O)OC1C=CC2C3CC4=C5C2(C1OC5=C(C=C4)OC(=O)C)CCN3C,1.0
drug:2661,Ishikawa endometrial cells - 48 Hours 10nM,GSM439995|GSM439996|GSM439997|GSM439998,cadimo,Bisphenol a,,GSE17624,human,GSM440007|GSM440008|GSM440009|GSM440010,GPL570,6623.0,CC(C)(C1=CC=C(C=C1)O)C2=CC=C(C=C2)O,1.0
drug:3452,brain,GSM378042|GSM378043|GSM378044,MicrotaskManic,Coenzyme q10,,GSE15129,mouse,GSM378045|GSM378046|GSM378047,GPL1261,5281915.0,CC1=C(C(=O)C(=C(C1=O)OC)OC)CC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)C,1.0
drug:2713,NA,GSM389536|GSM389537|GSM389538|GSM389539|GSM389540|GSM389541,Axel,Dexamethasone,DB01234,GSE15563,rat,GSM389560|GSM389561|GSM389562|GSM389563|GSM389564|GSM389565,GPL1355,5743.0,CC1CC2C3CCC4=CC(=O)C=CC4(C3(C(CC2(C1(C(=O)CO)O)C)O)F)C,1.0
drug:2711,NA,GSM4141|GSM4142,Axel,Dexamethasone,DB01234,GSE484,mouse,GSM4139|GSM4140,GPL81,5743.0,CC1CC2C3CCC4=CC(=O)C=CC4(C3(C(CC2(C1(C(=O)CO)O)C)O)F)C,1.0
drug:2710,NA,GSM95113|GSM95235|GSM95238,Axel,Dexamethasone,DB01234,GSE4165,mouse,GSM95240|GSM95241|GSM95243,GPL339,5743.0,CC1CC2C3CCC4=CC(=O)C=CC4(C3(C(CC2(C1(C(=O)CO)O)C)O)F)C,1.0
drug:2717,brown norway,GSM92214|GSM92215|GSM92216,Axel,Diethylstilbestrol,DB00255,GSE4028,rat,GSM92217|GSM92218|GSM92219|GSM92220,GPL1355,448537.0,CCC(=C(CC)C1=CC=C(C=C1)O)C2=CC=C(C=C2)O,1.0
drug:3530,HepG2 - liver carcinoma cells,GSM159303|GSM159305|GSM159306,cadimo,Cadmium,,GSE6907,human,GSM159316|GSM159318|GSM159319,GPL201,23973.0,[Cd],1.0
drug:3501,MCF7 cells,GSM624008|GSM624009|GSM624010,MicrotaskManic,Resveratrol,DB02709,GSE25412,human,GSM624014|GSM624015|GSM624016,GPL6244,,Oc1ccc(cc1)/C=C/c1cc(O)cc(c1)O,1.0
drug:3500,MCF7 cells,GSM624008|GSM624009|GSM624010,MicrotaskManic,Resveratrol,DB02709,GSE25412,human,GSM624011|GSM624012|GSM624013,GPL6244,,Oc1ccc(cc1)/C=C/c1cc(O)cc(c1)O,1.0
drug:3035,H295R human adrenal carcinoma cells,GSM399572|GSM399573|GSM399574,AliDot,Torcetrapib,,GSE15918,human,GSM399578|GSM399579|GSM399580,GPL570,159325.0,CCC1CC(C2=C(N1C(=O)OCC)C=CC(=C2)C(F)(F)F)N(CC3=CC(=CC(=C3)C(F)(F)F)C(F)(F)F)C(=O)OC,1.0
drug:3503,heart,GSM284972|GSM284973|GSM284974|GSM284975|GSM284976,MicrotaskManic,Resveratrol,DB02709,GSE11291,mouse,GSM284982|GSM284983|GSM284984|GSM284985|GSM284986,GPL1261,,Oc1ccc(cc1)/C=C/c1cc(O)cc(c1)O,1.0
drug:3034,frontal cortex,GSM53468|GSM53469|GSM53470|GSM53471|GSM53472|GSM53473,candicek,Phenytoin,DB00252,GSE2880,rat,GSM53461|GSM53462|GSM53463|GSM53464|GSM53465|GSM53466|GSM53467,GPL1355,1775.0,C1=CC=C(C=C1)C2(C(=O)NC(=O)N2)C3=CC=CC=C3,1.0
drug:3524,Fetal CONDROCYTES treated with pharmacological doses of dexamethasone (DEX) for 24 hours.,GSM185888|GSM185892|GSM185893,cadimo,Dexamethasone,DB01234,GSE7683,mouse,GSM185887|GSM185890|GSM185891,GPL1261,5743.0,CC1CC2C3CCC4=CC(=O)C=CC4(C3(C(CC2(C1(C(=O)CO)O)C)O)F)C,1.0
drug:3621,Uterus - single injection of 400 ug/kg - 4 Hours after treatment,GSM31741|GSM40018|GSM40032,cadimo,Estradiol,DB00783,GSE2195,mouse,GSM31742|GSM40019|GSM40033,GPL81,5757.0,CC12CCC3C(C1CCC2O)CCC4=C3C=CC(=C4)O,1.0
drug:3522,lung,GSM326943|GSM326945|GSM326947|GSM326949|GSM326951,MicrotaskManic,Perfluorooctanoic acid,,GSE13044,mouse,GSM326953|GSM326955|GSM326957|GSM326959|GSM326961,GPL1261,9554.0,C(=O)(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)O,1.0
drug:3520,liver,GSM326944|GSM326946|GSM326948|GSM326950|GSM326952,MicrotaskManic,Perfluorooctanoic acid,,GSE13044,mouse,GSM326954|GSM326956|GSM326958|GSM326960|GSM326962,GPL1261,9554.0,C(=O)(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)O,1.0
drug:3505,neocortex,GSM285012|GSM285013|GSM285014|GSM285015|GSM285016,MicrotaskManic,Resveratrol,DB02709,GSE11291,mouse,GSM285022|GSM285023|GSM285024|GSM285025|GSM285026,GPL1261,,Oc1ccc(cc1)/C=C/c1cc(O)cc(c1)O,1.0
drug:3039,RT112 cancer cell line (FGFR3 knocked down with shRNA 2-4),GSM1007032|GSM1007033|GSM1007046,cadimo,Doxycycline,DB00254,GSE41035,human,GSM1007035|GSM1007036|GSM1007049,GPL570,5281011.0,CC1C2C(C3C(C(=O)C(=C(N)O)C(=O)C3(C(=O)C2=C(C4=C1C=CC=C4O)O)O)N(C)C)O,1.0
